component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SEAF,01-06-18,123.406,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-07-18,121.273,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-08-18,119.096,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-09-18,121.186,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-10-18,122.103,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-11-18,121.315,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-12-18,122.213,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-01-19,119.809,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-02-19,121.821,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-03-19,121.183,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-04-19,121.48,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-05-19,121.537,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-06-19,119.957,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-07-19,118.834,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-08-19,119.061,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-09-19,118.529,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-10-19,116.75,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-11-19,116.56,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-12-19,116.707,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-01-20,117.764,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-02-20,116.731,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-03-20,111.295,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-04-20,108.156,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-05-20,107.551,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-06-20,113.811,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-07-20,114.747,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-08-20,115.672,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-09-20,111.68,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-10-20,108.047,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-11-20,111.379,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-12-20,110.54,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-01-21,111.044,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-02-21,108.815,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-03-21,106.596,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-04-21,109.943,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-05-21,110.89,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-06-21,113.207,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-07-21,113.378,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEAF,01-08-21,114.084,Consumer Price Index for All Urban Consumers: Infants' and Toddlers' Apparel in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEHB,01-12-97,108,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-01-98,107.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-02-98,107.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-03-98,107.3,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-04-98,107.9,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-05-98,108.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-06-98,108.3,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-07-98,107.6,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-08-98,108.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-09-98,110.3,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-10-98,110.3,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-11-98,111.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-12-98,112.3,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-01-99,110.2,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-02-99,109.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-03-99,110.5,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-04-99,112,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-05-99,111.6,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-06-99,111.9,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-07-99,112.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-08-99,112.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-09-99,114.2,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-10-99,113.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-11-99,113.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-12-99,114.3,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-01-00,115.4,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-02-00,115,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-03-00,116.9,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-04-00,116.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-05-00,116.9,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-06-00,118,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-07-00,118.3,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-08-00,118.2,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-09-00,118.5,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-10-00,119.1,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-11-00,119.4,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-12-00,117.3,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-01-01,118.6,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-02-01,119.4,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-03-01,120.1,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-04-01,118.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-05-01,118.9,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-06-01,120.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-07-01,119.3,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-08-01,120.2,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-09-01,117.4,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-10-01,115.1,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-11-01,117.1,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-12-01,117.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-01-02,117.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-02-02,119.6,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-03-02,117.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-04-02,118.5,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-05-02,118.5,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-06-02,117.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-07-02,116.9,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-08-02,118.9,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-09-02,118.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-10-02,117.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-11-02,119.1,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-12-02,118.6,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-01-03,119.4,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-02-03,117.9,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-03-03,115.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-04-03,115.1,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-05-03,119.6,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-06-03,119.2,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-07-03,119.8,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-08-03,120.2,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-09-03,119.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-10-03,121.7,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-11-03,121.1,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEHB,01-12-03,122.4,Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
